C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 260.56866469669467 0.0 672.6864794982673
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 273.9989380602326 0.0 845.9541074384708
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 273.9989380602326 0.0 845.9541074384708
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 274.9020815074568 0.0 850.2279129269622
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 276.88059334345957 0.0 854.1223413002307
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 279.7996412562628 0.0 857.3719937004855
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 283.46029695456366 0.0 859.7554116869536
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 287.6130928020426 0.0 861.1101692626416
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 291.6766905376524 0.0 861.3643861932028
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 291.6766905376524 0.0 861.3643861932028
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 360.7601711273379 0.0 857.2500296206844
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 360.7601711273379 0.0 857.2500296206844
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 365.049433397891 0.0 856.4234035781885
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 368.9785960377699 0.0 854.5148013699999
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 372.2798931063151 0.0 851.6542910824923
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 374.72834666395664 0.0 848.0368117645423
C01 190.1935803746054 135.14692291503994 16.73300065996908 1.0239338965788725 9.535447366827988 376.157098647002 0.0 843.9088886535013
